Line Number,Company Name,Company CIK Key,company_edit_name
1162,"1835 E WARNER SP, LLC",1641310,"1835 e warner sp, llc"
1163,1835 RANGE STREET LLC,1301281,1835 range street llc
1164,"1836 BISCAYNE BLVD PARTNERS, LP",1562520,"1836 biscayne blvd partners, lp"
1165,"1836 EL CAMINO REAL GROUP, LLC",1575814,"1836 el camino real group, llc"
1166,"1837 EMERGING MARKET EQUITY FUND, LTD.",1675979,"1837 emerging market equity fund, ltd."
1167,1837 PARTNERS L.P.,1363397,1837 partners l.p.
1168,1837 PARTNERS LTD.,1396487,1837 partners ltd.
1169,1837 PARTNERS QP L.P.,1376884,1837 partners qp l.p.
1170,1837 RMB MANAGERS L.L.C.,1363399,1837 rmb managers l.l.c.
1171,1838 BOND DEBENTURE TRADING FUND,30125,1838 bond debenture trading fund
1172,1838 INVESTMENT ADVISORS FUNDS,933996,1838 investment advisors funds
1173,1838 INVESTMENT ADVISORS INC,1077487,1838 investment advisors inc
1174,"1838 INVESTMENT ADVISORS, LP",1077487,"1838 investment advisors, lp"
1175,1839 FUND I LLC,1584669,1839 fund i llc
1176,1839688 ALBERTA ULC,1624397,1839688 alberta ulc
1177,184 BENTON STREET INC,1257333,184 benton street inc
1178,184 EAST 64TH STREET HOLDING LLC,1640671,184 east 64th street holding llc
1179,"184 INNOVATIONS, INC.",1697189,"184 innovations, inc."
1180,"184 LIBERTY ACQUISITIONS REIT, LLC",1540307,"184 liberty acquisitions reit, llc"
1181,"1844 MARKET STREET REIT, LLC",1566303,"1844 market street reit, llc"
1182,"1845 SUMMIT PLACE (DC), LLC",1597662,"1845 summit place (dc), llc"
1183,1847 HOLDINGS LLC,1599407,1847 holdings llc
1184,185 PARTNERS LLC,1656887,185 partners llc
1185,"1851 SECURITIES, INC",1482939,"1851 securities, inc"
1186,1852 CAPITAL OPPORTUNITY FUND I LP,1706217,1852 capital opportunity fund i lp
1187,1855 BANCORP,1061692,1855 bancorp
1188,"1855 CAPITAL FUND I, L.P.",1703547,"1855 capital fund i, l.p."
1189,"1859 CAPITAL, L.P.",1472780,"1859 capital, l.p."
1190,"185TRAX, LLC",1508745,"185trax, llc"
1191,1861 CAPITAL ACCESS LLC,1401997,1861 capital access llc
1192,1861 CAPITAL ACCESS LTD,1404694,1861 capital access ltd
1193,1861 CAPITAL CAL EUREKA FUND LP,1391263,1861 capital cal eureka fund lp
1194,1861 CAPITAL CALIFORNIA MASTER FUND LP,1391180,1861 capital california master fund lp
1195,1861 CAPITAL DISCOVERY DOMESTIC FUND LP,1391265,1861 capital discovery domestic fund lp
1196,1861 CAPITAL DISCOVERY MASTER FUND LP,1391178,1861 capital discovery master fund lp
1197,1861 CAPITAL FUND L P,1260535,1861 capital fund l p
1198,1861 CAPITAL MUNICIPAL ENTERPRISE DOMESTIC FUND LP,1391262,1861 capital municipal enterprise domestic fund lp
1199,1861 CAPITAL MUNICIPAL ENTERPRISE MASTER FUND LP,1391261,1861 capital municipal enterprise master fund lp
1200,1861 CAPITAL OFFSHORE FUND LTD,1269991,1861 capital offshore fund ltd
1201,1861 CAPITALCAL REDWOOD FUND LP,1391206,1861 capitalcal redwood fund lp
1202,"1862 FUND, LP",1604568,"1862 fund, lp"
1203,1865A L.P.,1509022,1865a l.p.
1204,1865B L.P.,1508900,1865b l.p.
1205,1865C L.P.,1508901,1865c l.p.
1206,1865G L.P.,1508902,1865g l.p.
1207,1865P L.P.,1509023,1865p l.p.
1208,1867 WESTERN FINANCIAL CORP,840663,1867 western financial corp
1209,"1873 GROUP, LLC",1630959,"1873 group, llc"
1210,1874 MARKET STREET LLC,1551892,1874 market street llc
1211,"18780 BAGLEY PROPERTIES, LP",1518173,"18780 bagley properties, lp"
1212,"188 WEST ST JAMES FUND, LP",1703655,"188 west st james fund, lp"
1213,1885712 ALBERTA LTD,1642236,1885712 alberta ltd
1214,1888 LIMITED PARTNERSHIP,1001897,1888 limited partnership
1215,"1889 ADVISER, LLC",1681178,"1889 adviser, llc"
1216,"1889 BDC, INC",1666384,"1889 bdc, inc"
1217,189 CHRYSTIE PARTNERS LP,1328315,189 chrystie partners lp
1218,"1891 REIT, LLC",1630559,"1891 reit, llc"
1219,"1892 TERM FINANCING 2015-2, LTD.",1658110,"1892 term financing 2015-2, ltd."
1220,"1893 FUND, LLC",1626927,"1893 fund, llc"
1221,18ANGLES CORP,1664977,18angles corp
1222,18KT.TV LLC,1572797,18kt.tv llc
1223,"18TH & PEORIA, LLC",1357095,"18th & peoria, llc"
1224,18TH & WALNUT LLC,1605527,18th & walnut llc
1225,18TH PLACE HEALTH HOLDINGS LLC,1612740,18th place health holdings llc
1226,"19 BRIDGE SQUARE, LLC",1605513,"19 bridge square, llc"
1227,"19 CAPITAL, L.P.",1693674,"19 capital, l.p."
1228,"190 ACADEMY, LLC",1642523,"190 academy, llc"
1229,"190 FLAMINGO, LLC",1447427,"190 flamingo, llc"
1230,1900 EAST 30TH STREET LLC,1454832,1900 east 30th street llc
1231,1900 INVESTMENTS - PRIVATE EQUITY I LLC,1546746,1900 investments - private equity i llc
1232,"1900 OGDEN (AURORA) INVESTORS, LLC",1595070,"1900 ogden (aurora) investors, llc"
1233,"1900 S STREET REHABILITATION, LP",1666436,"1900 s street rehabilitation, lp"
1234,"1900 THOMAS AVENUE NORTH, LLC",1654513,"1900 thomas avenue north, llc"
1235,"19000 HOMESTEAD HOLDINGS, LLC",1695502,"19000 homestead holdings, llc"
1236,"1901 (OFFSHORE) PARTNERS I, LP",1630810,"1901 (offshore) partners i, lp"
1237,"1901 (TE) PARTNERS, LP",1630809,"1901 (te) partners, lp"
1238,"1901 DEPTFORD, LLC",1594412,"1901 deptford, llc"
1239,1901 EASTMAN AVE LLC,1177710,1901 eastman ave llc
1240,"1901 PARTNERS, LP",1630808,"1901 partners, lp"
1241,"1901-LES (OFFSHORE) PARTNERS I, LP",1708377,"1901-les (offshore) partners i, lp"
1242,"1901-LES PARTNERS, LP",1708376,"1901-les partners, lp"
1243,1903 DEBT FUND LP,1381304,1903 debt fund lp
1244,1903 EQUITY FUND LP,1358171,1903 equity fund lp
1245,1903 OFFSHORE DEBT FUND LTD,1386324,1903 offshore debt fund ltd
1246,1905 ASSOCIATES LLC,1312492,1905 associates llc
1247,"1905 PARTNERS, LLC",1626776,"1905 partners, llc"
1248,"191 ATHLETIC CLUB MANAGEMENT COMPANY, LLC",1515536,"191 athletic club management company, llc"
1249,"191 CC OPERATING CO., LLC",1515535,"191 cc operating co., llc"
1250,"191 CLUB, INC.",1515567,"191 club, inc."
1251,191 PARTNERS LP,1701412,191 partners lp
1252,"1910 NORTH WATER STREET, LLC",1523382,"1910 north water street, llc"
1253,1915 WESTHEIMER LP,1211193,1915 westheimer lp
1254,"1919 INVESTMENT COUNSEL & TRUST CO., N.A.",1135986,"1919 investment counsel & trust co., n.a."
1255,"1919 INVESTMENT COUNSEL, LLC",1324943,"1919 investment counsel, llc"
1256,1921 REALTY INC,1404997,1921 realty inc
1257,1922 INVESTMENT CO LLC,1584289,1922 investment co llc
1258,1922 INVESTMENTS GP LLC,1584304,1922 investments gp llc
1259,1922 INVESTMENTS HOLDINGS PARTNERS LP,1584306,1922 investments holdings partners lp
1260,"1922 SANTA FE TD, LLC",1516626,"1922 santa fe td, llc"
1261,1922 TRUST CO LTA,1570746,1922 trust co lta
1262,1922 TRUST,1570769,1922 trust
1263,"1924 CAPITAL US OPPORTUNISTIC LONG SHORT EQUITY, L.P.",1514972,"1924 capital us opportunistic long short equity, l.p."
1264,"1925 BRETON ROAD SE, LLC",1462609,"1925 breton road se, llc"
1265,1933 MEACHAM ROAD ACQUISITION LLC,1708578,1933 meacham road acquisition llc
1266,19340 FILM CIRCLE I LLC,1709502,19340 film circle i llc
1267,"1940 FUND, LTD.",1624294,"1940 fund, ltd."
1268,1940 HARRISON LLC,1367399,1940 harrison llc
1269,"1941 CO-INVEST, LLC",1598009,"1941 co-invest, llc"
1270,"1943 DORCHESTER AVE, LLC",1704634,"1943 dorchester ave, llc"
1271,"1944 SPAULDING, LLC",1597983,"1944 spaulding, llc"
1272,1945 CARLTON INVESTMENTS LLC,1159467,1945 carlton investments llc
1273,"195 SAINT JAMES INVESTORS, LLC",1680794,"195 saint james investors, llc"
1274,195 SS FINANCIAL DISTRICT LLC,1205688,195 ss financial district llc
1275,195 STATE INVESTORS LLC,1359607,195 state investors llc
1276,1959 LEGACY PARTNERS LP,1226114,1959 legacy partners lp
1277,"1960 WELL SERVICES, LLC",1552930,"1960 well services, llc"
1278,"1961 SOUTH PALM CANYON, LLC",1575526,"1961 south palm canyon, llc"
1279,1973 BANKCORP,1632463,1973 bankcorp
1280,"1974 SHATTUCK AVENUE, LLC, A CALIFORNIA LTD LIABILITY CO",1621759,"1974 shattuck avenue, llc, a california ltd liability co"
1281,1975 TRUST FBO ALTSCHUL ARTHUR G LAND TRUST,1264840,1975 trust fbo altschul arthur g land trust
1282,"198 PARTNERS, LLC",1653124,"198 partners, llc"
1283,1980 STENBECK TRUST ET AL,922825,1980 stenbeck trust et al
1284,1981 INVESTMENTS LLC,1609768,1981 investments llc
1285,1981 KARA ANN BERG TRUST,1133262,1981 kara ann berg trust
1286,1987-1988 RICHARD C BLUM IRREVOCABLE CHILDREN'S TRUST,1610900,1987-1988 richard c blum irrevocable children's trust
1287,1991 STATE APARTMENTS LLC,1647188,1991 state apartments llc
1288,1992 CO-INVEST (OFFSHORE) L.P.,1708263,1992 co-invest (offshore) l.p.
1289,1992 CO-INVEST L.P.,1708262,1992 co-invest l.p.
1290,1992 GRAT REMAINDER TRUST FBO GARY LAUDER,1260297,1992 grat remainder trust fbo gary lauder
1291,1992 GRAT REMAINDER TRUST FBO WILLIAM LAUDER,1260298,1992 grat remainder trust fbo william lauder
1292,1992 LEONARD A LAUDER GRANTOR RETAINED ANNUITY TRUST,1014135,1992 leonard a lauder grantor retained annuity trust
1293,1992 MORRIS FAMILY TRUST,1300462,1992 morris family trust
1294,1995 ESTEE LAUDER LAL TRUST,1008364,1995 estee lauder lal trust
1295,1995 ESTEE LAUDER RSL TRUST,1008365,1995 estee lauder rsl trust
1296,1995 JOHNSON SCOTT TRUST,1086489,1995 johnson scott trust
1297,1995 JOHNSON STACEY TRUST,1086488,1995 johnson stacey trust
1298,1997 ANTEBI CHILDRENS INSURANCE & OTHER TRUST,1098688,1997 antebi childrens insurance & other trust
1299,1997 CORP,1036824,1997 corp
1300,1998 BATTEN FRANK JR GRANTOR ANNUITY TRUST,1105773,1998 batten frank jr grantor annuity trust
1301,1998 CAI PARTNERS LP,1133490,1998 cai partners lp
1302,1998 FRANK BATTEN JR TRUST,1273567,1998 frank batten jr trust
1303,1998 GPH FUND LLC,1057315,1998 gph fund llc
1304,1998-1 TEES TRUST,1069137,1998-1 tees trust
1305,1999 BROADWAY ASSOCIATES LTD PARTNERSHIP,854268,1999 broadway associates ltd partnership
1306,1999 JAFASA IRREVOCABLE DELAWARE TRUST,1251591,1999 jafasa irrevocable delaware trust
1307,1999 LEEDS FAMILY CMP MEDIA INC EMPLOYEE BENEFIT TRUST,1086427,1999 leeds family cmp media inc employee benefit trust
1308,1999 REVOCABLE TRUST,1473909,1999 revocable trust
1309,1999 WILLIAM C. FRANCE DESCENDANTS TRUST,1402440,1999 william c. france descendants trust
1310,"19C & NORTH & FT WAYNE, LLC",1698976,"19c & north & ft wayne, llc"
1311,"19TH & COWART, LLC",1555142,"19th & cowart, llc"
1312,19TH & MERCER PARTNERS LLC,1554130,19th & mercer partners llc
1313,19TH AVE & SOUTHERN INCOME INVESTORS LLC,1369669,19th ave & southern income investors llc
1314,"19TH AVENUE BUSINESS PARK PHOENIX, LLC",1629634,"19th avenue business park phoenix, llc"
1315,"19TH HOLE PRODUCTIONS, LLC",1521454,"19th hole productions, llc"
1316,1,1129650,1
1317,1A LP,1299439,1a lp
1318,1B USD WORLDWIDE VENTURE CAPITAL FUND,1701389,1b usd worldwide venture capital fund
1319,1BLOC LLC,1444257,1bloc llc
1320,"1C INVESTMENT FUND I, LP",1566911,"1c investment fund i, lp"
1321,1CARD INC.,1580469,1card inc.
1322,"1COMM MEDICAL, INC.",1640925,"1comm medical, inc."
1323,1CP 2900 LLC,1363284,1cp 2900 llc
1324,"1ENERGY SYSTEMS, INC.",1574991,"1energy systems, inc."
1325,1EQ INC.,1596364,1eq inc.
1326,1GLOBE CAPITAL LLC,1562189,1globe capital llc
1327,"1HEALTHY.WORLD, INC.",1704468,"1healthy.world, inc."
1328,1LIFE HEALTHCARE INC,1404123,1life healthcare inc
1329,"1MISSISSIPPI, INC.",1496184,"1mississippi, inc."
1330,1PM INDUSTRIES,859747,1pm industries
1331,1SHARPE INCOME FUND L.P.,1684954,1sharpe income fund l.p.
1332,1SOURCEADMIN LLC,1645230,1sourceadmin llc
1333,"1SPIRE, INC.",1536641,"1spire, inc."
1334,1ST & 10 HOLDINGS CORP,1403670,1st & 10 holdings corp
1335,1ST & 10 INVESTMENT CORP,1431702,1st & 10 investment corp
1336,"1ST & 10 PROPERTIES, CORP.",1446926,"1st & 10 properties, corp."
1337,"1ST & FRESH, LLC",1451921,"1st & fresh, llc"
1338,"1ST & STEELE CHERRY CREEK INVESTOR REIT, LLC",1593980,"1st & steele cherry creek investor reit, llc"
1339,1ST ADVANTAGE BANCSHARES INC,1412695,1st advantage bancshares inc
1340,1ST AFFINITY INC,1324408,1st affinity inc
1341,1ST AMERICAN CREDIT CORP,1446528,1st american credit corp
1342,1ST ATLANTIC GUARANTY CORP,1050123,1st atlantic guaranty corp
1343,1ST ATLANTIC SURETY CO,1586630,1st atlantic surety co
1344,"1ST AVE. W LENDERS, LLC",1697657,"1st ave. w lenders, llc"
1345,1ST BCCW CAPITAL CORP,911471,1st bccw capital corp
1346,1ST BERGEN BANCORP,1005016,1st bergen bancorp
1347,"1ST BRIDGEHOUSE SECURITIES, LLC",1053730,"1st bridgehouse securities, llc"
1348,"1ST BUCHANAN, LLC",1675510,"1st buchanan, llc"
1349,1ST CENTENNIAL BANCORP,1097081,1st centennial bancorp
1350,"1ST CENTURY BANCSHARES, INC.",1420525,"1st century bancshares, inc."
1351,1ST COLONIAL BANCORP INC,1168230,1st colonial bancorp inc
1352,1ST COMMUNITY BANCORP INC,803164,1st community bancorp inc
1353,1ST CONSTITUTION BANCORP,1141807,1st constitution bancorp
1354,"1ST CONSUMER FINANCIAL SOLUTIONS, INC.",1574007,"1st consumer financial solutions, inc."
1355,1ST CREDIT OF AMERICA LLC,1280055,1st credit of america llc
1356,"1ST DISCOUNT BROKERAGE, INC.",949918,"1st discount brokerage, inc."
1357,1ST FINANCIAL BANCSHARES INC,1120442,1st financial bancshares inc
1358,1ST FINANCIAL BANK USA,1541523,1st financial bank usa
1359,1ST FINANCIAL SERVICES CORP,1434743,1st financial services corp
1360,1ST FRANKLIN FINANCIAL CORP,38723,1st franklin financial corp
1361,1ST GENX COM INC,1096759,1st genx com inc
1362,1ST GENX INC,831126,1st genx inc
1363,1ST GENX INC,1096759,1st genx inc
1364,"1ST GLOBAL ADVISORS, INC.",1386792,"1st global advisors, inc."
1365,1ST GLOBAL CAPITAL CORP.,887767,1st global capital corp.
1366,1ST GLOBAL PETORLEUM GROUP INC,1323472,1st global petorleum group inc
1367,1ST GLOBAL STOCK TRANSFER LLC                           /TA,1124838,1st global stock transfer llc                           /ta
1368,"1ST GLOBAL VENTURES, INC.",1120076,"1st global ventures, inc."
1369,"1ST GLOBAL WEALTH CARE, INC.",1120076,"1st global wealth care, inc."
1370,1ST GROUP TELECOMMUNICATIONS INC,1144647,1st group telecommunications inc
1371,1ST HOME BUY & SELL LTD.,1389415,1st home buy & sell ltd.
1372,"1ST INDEPENDENCE FINANCIAL GROUP, INC.",946738,"1st independence financial group, inc."
1373,1ST INTERNET GROUP INC,1086232,1st internet group inc
1374,1ST INTERSTATE CAPITAL CORP,1556174,1st interstate capital corp
1375,"1ST LOOK MANAGEMENT, LLC",1655244,"1st look management, llc"
1376,1ST MARINER BANK,1034938,1st mariner bank
1377,1ST MIRACLE ENTERTAINMENT INC,1091396,1st miracle entertainment inc
1378,1ST MIRACLE GROUP INC /ONTARIO/,1135186,1st miracle group inc /ontario/
1379,1ST MIRACLE GROUP INC,1091396,1st miracle group inc
1380,"1ST MUNICH CAPITAL, LLC",1175646,"1st munich capital, llc"
1381,1ST NATIONAL BANK & TRUST               /TA,910519,1st national bank & trust               /ta
1382,"1ST NATIONAL PROCESSING, INC",1364667,"1st national processing, inc"
1383,1ST NET TECHNOLOGIES INC,1062273,1st net technologies inc
1384,1ST NRG CORP.,949268,1st nrg corp.
1385,1ST ORION CORP,1445114,1st orion corp
1386,1ST PACIFIC BANCORP,1380712,1st pacific bancorp
1387,1ST PORTFOLIO HOLDING CORP,1459451,1st portfolio holding corp
1388,1ST REALTY INVESTMENTS INC,854882,1st realty investments inc
1389,1ST SECURITY BANCORP INC,1444756,1st security bancorp inc
1390,1ST SOURCE BANK                                         /GFN,823710,1st source bank                                         /gfn
1391,1ST SOURCE BANK                                         /MSD,805677,1st source bank                                         /msd
1392,1ST SOURCE BANK                                         /TA,841214,1st source bank                                         /ta
1393,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE CHARITABLE LIVING TRUST CREATED BY ELLA L. MORRIS DESIGNATED AS TRUST NO. 21-3673 DTD JANUARY 22, 1965",1558012,"1st source bank, as trustee of the irrevocable charitable living trust created by ella l. morris designated as trust no. 21-3673 dtd january 22, 1965"
1394,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE CHARITABLE LIVING TRUST CREATED BY ELLA L. MORRIS DESIGNATED AS TRUST NO. 213653 DTD DECEMBER 24, 1964",1558017,"1st source bank, as trustee of the irrevocable charitable living trust created by ella l. morris designated as trust no. 213653 dtd december 24, 1964"
1395,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE LIVING TRUST CREATED BY ELLA L. MORRIS DESIGNATED AS TRUST NO. 21-3753 DATED AUGUST 20, 1965",1558011,"1st source bank, as trustee of the irrevocable living trust created by ella l. morris designated as trust no. 21-3753 dated august 20, 1965"
1396,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE LIVING TRUST CREATED BY ELLA L. MORRIS DESIGNATED AS TRUST NO. P-2877 DATED AUGUST 6, 1960",1557982,"1st source bank, as trustee of the irrevocable living trust created by ella l. morris designated as trust no. p-2877 dated august 6, 1960"
1397,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE LIVING TRUST CREATED BY ELLA L. MORRIS DESIGNATED AS TRUST NO. P-2879 DATED AUGUST 6, 1960",1558024,"1st source bank, as trustee of the irrevocable living trust created by ella l. morris designated as trust no. p-2879 dated august 6, 1960"
1398,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE LIVING TRUST CREATED FOR CARMEN C. MURPHY BY ERNESTINE M. CARMICHAEL DATED OCTOBER 27, 1964",1558018,"1st source bank, as trustee of the irrevocable living trust created for carmen c. murphy by ernestine m. carmichael dated october 27, 1964"
1399,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE LIVING TRUST CREATED FOR OLIVER C. CARMICHAEL III BY ERNESTINE M. CARMICHAEL DATED OCTOBER 27, 1964",1558019,"1st source bank, as trustee of the irrevocable living trust created for oliver c. carmichael iii by ernestine m. carmichael dated october 27, 1964"
1400,"1ST SOURCE BANK, AS TRUSTEE OF THE IRREVOCABLE TRUST CREATED BY ELLA L. MORRIS DATED APRIL 28, 1932",1557983,"1st source bank, as trustee of the irrevocable trust created by ella l. morris dated april 28, 1932"
1401,"1ST SOURCE BANK, AS TRUSTEE OF TRUST NO. 11 & TRUST NO. 12 HELD UNDER THE REVOCABLE LIVING TRUST CREATED BY ELLA L. MORRIS DATED OCTOBER 12, 1965",1558396,"1st source bank, as trustee of trust no. 11 & trust no. 12 held under the revocable living trust created by ella l. morris dated october 12, 1965"
1402,"1ST SOURCE BANK, T'EE CARMEN C. MURPHY TRUST, OLIVER C. CARMICHAEL III TRUST, ERNESTINE C. NICKLE TRUST & STANLEY C. CARMICHAEL TRUST U/A DTD 10/20/59",1557984,"1st source bank, t'ee carmen c. murphy trust, oliver c. carmichael iii trust, ernestine c. nickle trust & stanley c. carmichael trust u/a dtd 10/20/59"
1403,"1ST SOURCE BANK, T'EE CARMEN C. MURPHY TRUST, OLIVER C. CARMICHAEL III TRUST, ERNESTINE C. NICKLE TRUST & STANLEY C. CARMICHAEL TRUST U/A DTD 3/22/57",1557985,"1st source bank, t'ee carmen c. murphy trust, oliver c. carmichael iii trust, ernestine c. nickle trust & stanley c. carmichael trust u/a dtd 3/22/57"
1404,"1ST SOURCE BANK, T'EE OF THE TRUSTS FOR OLIVER C. CARMICHAEL III, STANLEY C. CARMICHAEL, CARMEN C. MURPHY & ERNESTINE C. NICKLE U/A DTD 7/2/1971",1557986,"1st source bank, t'ee of the trusts for oliver c. carmichael iii, stanley c. carmichael, carmen c. murphy & ernestine c. nickle u/a dtd 7/2/1971"
1405,1ST SOURCE BANK,356264,1st source bank
1406,1ST SOURCE CAPITAL TRUST I,1034595,1st source capital trust i
1407,1ST SOURCE CAPITAL TRUST II,1034809,1st source capital trust ii
1408,1ST SOURCE CAPITAL TRUST,1034595,1st source capital trust
1409,1ST SOURCE CORP INVESTMENT ADVISORS INC,1227807,1st source corp investment advisors inc
1410,1ST SOURCE CORP,34782,1st source corp
1411,1ST STATE BANCORP INC EMPLOYEE STOCK OWNERSHIP PLAN TRUST,1105865,1st state bancorp inc employee stock ownership plan trust
1412,1ST STATE BANCORP INC,1074078,1st state bancorp inc
1413,1ST STATE BANK FOUNDATION INC,1083930,1st state bank foundation inc
1414,1ST STEP INC,1172530,1st step inc
1415,1ST STREIT OFFICE INC.,1700461,1st streit office inc.
1416,1ST U S PROPERTIES LLC,1297150,1st u s properties llc
1417,1ST UNITED BANCORP /FL/,883900,1st united bancorp /fl/
1418,"1ST UNITED BANCORP, INC.",1415277,"1st united bancorp, inc."
1419,"1ST WORLDWIDE FINANCIAL PARTNERS, LLC",1293270,"1st worldwide financial partners, llc"
1420,1STCOM TECHNOLOGIES CORP,1252116,1stcom technologies corp
1421,"1STDIBS.COM, INC.",1600641,"1stdibs.com, inc."
1422,1STOPSALE COM HOLDINGS INC,1099358,1stopsale com holdings inc
1423,1STPALM FINANCIAL INC,1228802,1stpalm financial inc
1424,1STPALM FINANCIAL SERVICES INC,1189463,1stpalm financial services inc
1425,1TWOE COM INC,798543,1twoe com inc
1426,1VERGE HOLDINGS LTD.,1511615,1verge holdings ltd.
1427,1VISION SOFTWARE INC,1164542,1vision software inc
1428,"1WORLD ONLINE, INC.",1595734,"1world online, inc."
1429,"2 BAR, LLC",1512953,"2 bar, llc"
1430,"2 CHICKS WITH CHOCOLATE, INC.",1460326,"2 chicks with chocolate, inc."
1431,2 CREEKS SELECT LLC,1686500,2 creeks select llc
1432,2 I INC/,831256,2 i inc/
1433,2 INFINITY COM INC,1097618,2 infinity com inc
1434,2 INFINITY INC,1097618,2 infinity inc
1435,2 NFINITY COM INC,1097618,2 nfinity com inc
1436,"2 NORTH 6TH REIT, LLC",1630310,"2 north 6th reit, llc"
